student_id,subject,assignment_name,due_date,status,grade_feedback,guardian_signature
S03466,English,Hard I newspaper.,2025-01-28,✅,B, 
S06565,Arabic,Worry course professional.,,not done,B-,Yes
S10875,English,Red serve we alone.,2024-11-16, Done ,B, 
S03473,History,Personal carry.,2025-01-28,✔,A, 
S04207,Geography,Hundred determine.,2024-11-15, Done ,A,No
S05331,Arabic,Describe success.,2024-12-29, Done ,D, 
S00481,Arabic,Against clearly.,2024-10-07,✔,C,No
S12139,History,Deal end.,2025-01-12,✅,A,Yes
S11179,Geography,Cup him.,,pending,C-,No
S10373,Math,Choice wait region.,2024-10-01,not done,B, 
S09761,English,Card bring.,2025-02-06,✅,C-,No
S06470,Geography,Relationship here especially.,2024-12-04,✔,A+, 
S07533,History,Recently surface.,2024-12-20,✅,A+,Yes
S01519,English,Again perform theory.,,not done,A, 
S07687,History,Already real employee.,2025-01-29,not done,F,No
S08534,Geography,Whom after above.,2025-01-17,❌,F,Yes
S11813,Arabic,Five community claim.,,pending,A,No
S03572,History,Travel black.,2024-11-04, Done ,A, 
S05500,Arabic,Happen lead writer.,2024-10-06,✅,B-,Yes
S10312,Geography,Enjoy others.,2025-02-09,✅,B-,Yes
S00347,Science,Bank threat bad.,2025-01-19,pending,A,Yes
S05612,Geography,Father none agree.,2024-10-25,❌,C-,Yes
S09824,History,Take must.,,not done,F, 
S06751,English,Wife food.,2025-02-01,✔,A, 
S09146,Science,Dark decision.,,✔,C,No
S09344,Math,If need.,2024-10-28,pending,B,Yes
S08678,English,Price book design.,,✅,F, 
S00702,Geography,Community against south.,2024-10-15,not done,F,Yes
S08848,Geography,President.,2025-02-21, Done ,C,Yes
S10683,History,Authority church strategy which.,2024-11-26,❌,A,No
S08266,Arabic,Though better concern.,2025-01-10,✅,A+, 
S08524,English,Author board act.,2025-01-21,✅,A, 
S10387,Arabic,Even course.,2024-12-22,❌,C-, 
S05885,Arabic,Voice end.,2024-10-25,not done,A,No
S11516,Arabic,Others push value.,2024-11-11,not done,B-,Yes
S11052,English,Car.,2024-09-13,pending,B-, 
S00418,History,Interview good guess.,2024-11-27, Done ,B,Yes
S11974,Arabic,Main.,,✔,A+, 
S07107,History,Safe rise.,2024-11-15,not done,D,Yes
S10247,English,Professional throw story.,2025-01-17,✅,C-,Yes
S00253,Arabic,Current free certain.,2024-11-06, Done ,B-, 
S02870,Arabic,Institution design rate.,2024-11-18,✅,B-,No
S07759,History,Time truth company.,2024-10-14,✅,F,No
S01212,Science,Imagine rule fill.,2024-11-16,✔,A+,Yes
S04277,Arabic,Learn hair.,2025-02-03, Done ,D, 
S05839,Geography,During hit product.,2024-12-29,pending,C,No
S02059,Math,Thought ball.,2024-09-09,pending,A, 
S05164,History,Serve meet surface.,,✔,B-, 
S06262,Science,Finish house.,2024-11-02,not done,C-,No
S00611,Arabic,Claim late democratic.,,✅,B,No
S01542,English,On thank.,2025-02-25,pending,D,No
S03018,Science,This player.,2024-11-19,not done,B-, 
S05524,History,Career fill party.,,✅,B-,No
S06451,History,Everything best.,2025-01-08,✅,B-,Yes
S03416,History,Picture drop.,2025-01-30,❌,C,No
S09593,Geography,Information sing player discuss.,,❌,A+,Yes
S01993,Geography,Form place.,2024-11-05,not done,A+,No
S07644,History,Film ahead.,2024-12-21,❌,D,No
S09795,Geography,Start law which.,2025-02-21,❌,F, 
S01387,Math,Easy television information.,, Done ,F,No
S00118,History,Business call expect.,2024-10-03,pending,B-,Yes
S07773,Geography,Seven garden enough decision.,2025-02-18,✅,A+,No
S11863,History,Answer many.,2024-10-02,not done,C,Yes
S09508,Arabic,Address continue old.,2024-12-31,not done,D,No
S01346,History,Itself under add.,, Done ,C,No
S01990,Science,Order relate.,2024-11-22,not done,A+, 
S09912,Arabic,Even open.,2024-09-23,not done,C-,No
S02568,English,Compare win.,2024-10-18,✔,D,Yes
S10427,Geography,Political short short.,,pending,D,No
S00667,Science,Someone marriage.,2025-02-08,not done,A,No
S01443,History,Allow.,2025-02-13, Done ,A,Yes
S05542,English,Anyone across total.,2025-02-22, Done ,D,Yes
S02376,Arabic,Really one.,, Done ,B-,No
S11984,Science,Professional help.,2025-02-12,pending,C,No
S00284,History,Image once.,,not done,F,Yes
S06220,Science,Type civil new.,2025-01-30,❌,C,Yes
S02757,Science,Himself say religious.,2024-10-10, Done ,B-, 
S02796,Arabic,Skill help protect.,2024-12-18,✔,F, 
S03955,History,Old can.,2025-03-01,✔,D,Yes
S02057,Arabic,Through share upon.,2024-12-01,not done,C,No
S09548,Arabic,Happen heart wonder.,2024-12-11,pending,B-,Yes
S00685,History,Physical board option.,2024-10-26,❌,A+, 
S04159,Geography,Wrong appear stock.,2024-09-17,✔,C, 
S12075,English,Natural accept.,,not done,A+,Yes
S11569,History,Worry project.,2025-01-12,pending,D,Yes
S04837,Science,Everyone continue fact.,,✔,B,No
S04687,History,Clearly tree relate.,,pending,D,No
S09458,English,Order fact.,,❌,A,Yes
S08044,Math,Interest admit.,2025-01-19,✅,B,Yes
S07723,Geography,Building on country.,, Done ,B-,Yes
S08042,Geography,Care population.,2024-11-08,❌,A, 
S10126,History,Foot but.,2024-11-25,❌,C,No
S10416,Arabic,Audience discussion.,,✅,A, 
S06035,Arabic,Minute.,,✔,F,No
S04442,Geography,Fact enjoy.,2024-12-17,✅,F,Yes
S05052,Geography,Vote sometimes.,2024-09-26,✅,B-, 
S04114,English,Institution.,2025-03-09,not done,B,Yes
S01241,Arabic,Develop detail want.,2024-12-24,pending,C, 
S07362,Arabic,Nearly movie husband best.,2024-11-13,pending,A, 
S02827,Math,Marriage country policy.,2024-09-09,pending,F,Yes
S06925,History,Something sing decide.,2025-02-18,pending,A,Yes
S01914,Science,Poor in although.,,not done,F,Yes
S00983,Science,Past produce woman.,2024-10-08,❌,F,Yes
S03459,History,Item also.,2024-12-02,✅,C-,Yes
S00448,Science,Trip author.,,not done,B,Yes
S05538,Math,Upon she.,2024-12-14,❌,B, 
S07917,Geography,Eight very wear.,2024-11-28,✅,A,No
S04110,English,Various TV firm.,2024-12-06, Done ,D,Yes
S06112,Math,Decade under condition.,2024-12-10,pending,C,Yes
S02053,English,Wife best gun.,2025-02-10,pending,B,No
S11710,Math,Morning.,2024-10-21, Done ,C, 
S05897,History,Light reveal.,2025-02-07,❌,C, 
S05937,English,Travel unit cultural.,2024-12-22,✔,B,No
S03285,Arabic,Also above structure.,2024-10-02,✅,B, 
S07256,Geography,Against minute.,2024-12-04,pending,F,No
S05936,Geography,Director.,2024-10-05,✅,A,Yes
S07463,English,Indeed cover.,, Done ,C-,Yes
S09913,History,Human physical.,2024-12-06,pending,A,Yes
S00024,Arabic,Defense teach.,2024-12-20,✅,A,No
S11363,Geography,Military behavior support.,,❌,A,Yes
S09973,Arabic,Actually decide.,2025-02-11,✅,D,Yes
S08153,History,Western determine control.,,❌,A,No
S08568,History,Position bit relationship.,2024-10-03,not done,A,Yes
S00217,History,That local stay.,2025-02-28,❌,B-,No
S05043,Science,Reality natural fill happy.,2024-09-10,❌,A+, 
S06027,Arabic,Popular big.,,pending,A,No
S00422,English,Price.,,✅,F,No
S08015,History,Add since.,2025-01-04,✔,A, 
S05452,English,Down value player amount.,2024-09-20,pending,A,Yes
S05474,Geography,Have way.,2024-12-03,not done,A+,Yes
S00624,History,Should action money.,,✔,C,Yes
S11061,Geography,Father want contain.,2025-02-12, Done ,A+, 
S02497,History,Test some big.,2024-09-21,not done,B-,No
S06829,History,Picture power remember.,2025-02-11, Done ,B,Yes
S05421,English,Plan difference experience.,2025-01-18,not done,B-, 
S06020,English,Head our why.,2024-11-25,pending,C, 
S03516,Science,Ability worker.,2024-12-09, Done ,F, 
S11207,Geography,Near you cup.,2025-02-17,❌,C-,No
S06606,Science,Discuss realize.,2024-09-16,❌,A, 
S07471,Geography,History.,, Done ,B-,No
S10671,History,Night argue.,2024-10-15, Done ,D,No
S01729,Math,About against blood.,2024-09-19,not done,D, 
S08596,English,Per oil.,2025-01-26,pending,A, 
S06445,History,Might serious.,2024-10-17,❌,B, 
S06662,Math,Need now.,2024-11-12,❌,C,Yes
S07689,Geography,Run us admit.,, Done ,F,No
S00307,Arabic,Husband history best.,,❌,F, 
S00372,Geography,Read parent whether.,2025-03-03,✔,D,Yes
S02679,Arabic,Manager record.,2025-01-07,❌,B-,No
S06191,Math,Mother scene.,2025-02-12,not done,A,Yes
S03021,Math,Play new.,,✅,D,Yes
S05586,Science,Challenge realize.,2024-11-05,pending,C-,Yes
S07564,Science,Population mission.,2024-10-01, Done ,B-, 
S08886,Science,Attention agreement indeed.,2024-09-09,❌,B,No
S01317,Math,Require.,2024-10-04,✔,C,No
S04925,Arabic,Science cause song.,2024-11-14,pending,B-, 
S06029,History,Serve blood imagine.,,❌,B,No
S09835,History,Response.,,❌,D, 
S03474,Science,Film place.,2024-12-22,not done,A+,Yes
S10360,History,Such husband.,2024-12-07,✅,C, 
S10277,History,Contain establish.,2025-01-13,❌,F,Yes
S02672,English,Pull.,2024-10-06,✅,B,Yes
S09997,Science,Model either one five.,2024-11-18,❌,C-,No
S00325,Geography,Short down.,2024-11-13,not done,C,No
S03336,Arabic,Name certainly.,,pending,B, 
S09861,English,Push degree hope.,, Done ,A,No
S05673,Arabic,Democratic ready.,2024-10-07,❌,C,Yes
S10197,History,Tend line.,2024-10-11, Done ,C, 
S03779,Arabic,Or above.,2025-02-10,✔,C,Yes
S09179,Science,Above garden.,2024-10-21, Done ,A+,Yes
S06205,Science,Assume laugh off money.,2024-12-07,not done,D,Yes
S09804,Math,Series heavy against region.,,❌,C,No
S10307,English,Past race many.,2025-02-28,not done,B-,No
S05339,Arabic,Billion decade.,,❌,A+,Yes
S02167,English,Bank every.,2024-09-16,pending,D,No
S07804,Science,Notice call professional.,2025-02-11,❌,A,Yes
S07041,History,Two contain piece evidence.,2025-03-06,❌,F,No
S11292,Science,Money part.,2025-01-19,✔,B, 
S09852,Geography,Today size.,2024-10-19,not done,D,No
S04461,Science,Data important raise.,2024-10-15, Done ,F,Yes
S02188,Math,Budget big.,2025-03-09, Done ,A,No
S02972,Arabic,Key future child.,,✅,D, 
S06184,History,Past senior action trip.,2024-10-20,pending,A,Yes
S01763,Science,Commercial heavy.,2025-02-03,not done,A, 
S07637,Arabic,Prove suffer.,, Done ,B, 
S04396,History,Push always life within.,2025-01-03,✔,C-,Yes
S09005,English,Knowledge single.,2024-11-13,pending,D,No
S05983,History,Choice machine.,2024-12-03,pending,A,No
S10883,History,Age establish rock.,2024-12-13,not done,A,No
S02052,Arabic,Draw source.,2025-02-07,✅,B-,No
S01646,Geography,Before skill score.,2024-10-02, Done ,D, 
S01140,Geography,Crime could eye human.,,❌,C,No
S09626,Science,Key law sea.,2024-12-30, Done ,B,Yes
S10926,Science,Realize life.,2025-01-10,❌,B-, 
S09039,Math,More build subject.,,❌,A, 
S04453,History,Less wrong.,2025-02-22,pending,C,No
S08806,History,Nation exactly figure.,2025-03-07,❌,A+,No
S09375,Math,Hard hospital point.,2024-11-17,✔,A, 
S04479,Arabic,Southern call choose.,2024-12-18,not done,F,No
S06284,Arabic,Especially contain.,2025-01-04,not done,D,Yes
S08574,Arabic,Old indicate.,2024-11-06,not done,F,No
S01705,Science,Happen imagine.,2025-02-02,❌,A+,Yes
S04265,Math,Mention sport easy.,,✔,D,No
S09682,Geography,Artist hard.,2025-01-18,✅,D,Yes
S05255,History,Green after.,2024-12-09,pending,A+, 
S03160,English,Itself.,2025-02-06,❌,A+,No
S01376,Geography,What important.,2024-12-22,✔,B-, 
S11591,Science,Answer skill become.,,✔,C-,No
S10549,Arabic,Low impact project.,2025-02-26,❌,A, 
S07623,History,Community society.,2024-11-16,not done,A+, 
S10511,History,However human employee check.,2024-12-22, Done ,F, 
S05372,Science,Imagine.,2025-01-15,✅,A,No
S11067,Science,Word beautiful.,2024-09-22,pending,D,Yes
S02423,Arabic,Sound suffer.,2025-02-20,❌,C-,Yes
S02501,Math,Word her he.,2024-11-16,✅,C-,Yes
S11553,Geography,Follow prepare expect ball.,,not done,C,No
S08939,Science,Future baby hope.,2024-10-08,pending,C,No
S05099,Math,Eat practice.,2024-11-28,not done,D, 
S07039,Math,Less claim.,,✔,C-, 
S11404,History,Collection reflect significant.,2024-10-15, Done ,A,No
S06174,Arabic,Save form exactly western.,,✔,B-, 
S12150,Math,Wait accept coach.,2024-11-10, Done ,C-, 
S12152,Geography,Suggest section determine.,2025-02-15,✔,D,Yes
S01125,English,Pm drug leave.,2025-01-07,❌,B-, 
S05407,Arabic,Deal bring cup.,2025-02-27, Done ,C-,No
S10656,History,Yourself today board.,2025-01-03,✔,A+, 
S04498,English,Debate forget once.,2025-01-15,✅,C-,No
S01456,Math,Upon effort.,2024-12-25,not done,B-, 
S11431,Geography,Now.,2025-02-08,pending,A+,No
S03133,History,North interview marriage.,2024-09-10,not done,D, 
S10031,English,Tax thus door.,,✅,B,No
S04880,History,South not finally.,2024-12-28,pending,C, 
S12088,Geography,Natural outside.,2025-02-26,not done,C,No
S06791,Math,Single room way line.,2024-09-14,not done,C-,Yes
S07811,History,Baby write effect.,2025-02-19,✅,B-,Yes
S00073,English,Even bar story.,2024-11-20, Done ,D,No
S06866,Arabic,Maybe travel sense.,, Done ,A+,No
S03717,Math,Happen loss measure.,2024-11-06,not done,F,No
S10805,Arabic,Both thing.,,not done,C-,No
S10179,Geography,Mother benefit should several.,2025-03-09,❌,B-,No
S02984,Math,Talk weight audience.,2024-12-15, Done ,D, 
S03203,Geography,Cause south professor.,2025-01-27,not done,D,No
S10423,Geography,Save why real.,,✅,D,Yes
S06815,Math,Help step.,2024-11-22,✅,A+,Yes
S01986,Arabic,Amount.,2024-09-26,not done,D, 
S10107,History,Travel next lead drive.,2024-09-23,❌,F, 
S06289,Arabic,Level.,2025-01-03,✔,F, 
S02095,Math,Race toward thousand.,2024-12-01,✅,A+,Yes
S11432,History,Thousand industry.,2024-10-04,✅,C,Yes
S07085,Arabic,Or reality.,2024-10-28,not done,D, 
S01764,Math,Include ready return feeling.,2024-12-23,❌,A,No
S04801,History,Physical market mouth.,2024-12-28, Done ,F, 
S02804,History,Question military senior.,2025-03-03,pending,C, 
S04380,Arabic,President debate.,,✔,F,No
S02289,English,Heavy protect.,2024-11-19,❌,F,Yes
S01627,Science,Visit manage idea.,,not done,C,No
S09499,Arabic,Campaign year green.,,pending,C-, 
S02530,Science,Five baby.,2024-11-02,❌,C,No
S07951,English,Accept find suffer.,2024-12-28,✔,A+,No
S07554,Math,Drug different middle.,2024-11-02,pending,F,Yes
S11883,Geography,Focus natural.,2024-11-18,not done,A+,No
S05065,Math,Figure either government.,2024-09-08,✅,C,No
S06644,Science,State health.,2025-03-09,✔,F,Yes
S08208,Geography,Some effect.,2024-11-11,✔,F,Yes
S06060,Math,Hope great baby.,2025-01-23,✅,D,Yes
S07175,Math,Enough case food sound.,2024-12-16,✔,F,Yes
S10892,Geography,Program two attack.,2025-01-12,✅,C-,No
S11776,Arabic,Under want week.,2024-11-17,pending,F,Yes
S11811,Science,Per include.,2024-12-27, Done ,B-, 
S05583,Science,Which true.,2024-12-25,not done,B-,No
S03296,Science,Either.,2024-12-05,pending,B-, 
S08162,Science,Although leg.,2024-11-09,pending,D,Yes
S04655,Math,Forget science.,,✅,C-,No
S00273,Arabic,Certainly lose.,2024-10-29,✅,A+,Yes
S02495,Math,Firm statement to.,,not done,D, 
S06806,Arabic,Movement professor scientist answer.,,not done,A+,Yes
S11306,English,Task cold.,2025-01-03,✅,B-, 
S12056,History,Memory though class bar.,,not done,C,No
S02806,Math,Color little.,2025-01-24,✅,C-, 
S11029,History,Foreign perform analysis.,,pending,F,No
S08577,English,Officer child.,2024-09-27,not done,A, 
S06360,History,Type most receive standard.,2025-01-28, Done ,D,Yes
S04797,Geography,Early indicate specific.,2024-10-28,not done,A,Yes
S08776,Science,Suffer culture.,2024-09-08, Done ,B-, 
S09434,Arabic,Specific friend fill heavy.,2024-12-04,pending,A+, 
S08621,Geography,Manager number.,2024-11-21,✅,C,Yes
S11875,Math,Maybe.,2024-09-13, Done ,C,Yes
S11063,Math,Serious actually account.,2024-11-15,not done,B-,Yes
S08000,English,Outside exactly son.,2024-09-23,✔,A+,Yes
S00810,Science,Nation beyond think.,,✅,B,No
S06869,Science,Food would.,,✔,C, 
S03794,History,From meeting.,2025-02-25,✅,C,Yes
S04871,Arabic,Learn enough.,,✅,F,Yes
S05827,Arabic,Year receive plan.,2025-02-02,not done,B,No
S09144,Science,Walk father organization.,2024-11-11,❌,F, 
S08069,English,Use beyond.,,❌,F,Yes
S00013,Arabic,Once product force.,2024-12-29,not done,C,No
S02742,Math,Modern.,2024-12-31,❌,C,Yes
S11513,History,Suffer sister hot.,2024-12-19,❌,D,Yes
S04180,Science,Perform.,2025-02-23,not done,A+, 
S11143,English,Can glass attention.,2024-09-18,pending,C-, 
S00717,Geography,Try will catch.,2025-01-11, Done ,B-,No
S08055,Science,Quite audience argue more.,,❌,B-, 
S01635,Science,Mother practice arm.,,pending,F,No
S09137,English,Officer always.,, Done ,A,No
S05259,English,Citizen medical religious.,, Done ,B,Yes
S09510,Science,Side source oil manager.,2025-03-05, Done ,F,Yes
S01063,Arabic,Evening role.,2024-11-28,pending,B-,Yes
S07607,Geography,Seem kid story must.,,not done,A+, 
S01187,English,Evening family.,2024-11-26,❌,C-, 
S09753,Geography,Identify talk environment.,,❌,A, 
S01095,Math,Identify start possible.,,pending,C-,Yes
S08567,Geography,Budget public sport.,2025-02-06,✔,A, 
S01946,English,Claim manager.,,✅,A, 
S07472,Arabic,Wish personal.,2024-11-10,❌,B,No
S11576,English,Trial say.,2024-10-24,❌,C-,Yes
S08520,Math,Culture by.,,✔,C,No
S04653,Math,Free call.,, Done ,A+,Yes
S11297,Geography,War a.,2024-10-06,not done,A, 
S04626,Science,Base pretty stuff.,2024-09-11,❌,D,Yes
S10411,English,Bring determine black.,2025-02-27,pending,C,No
S08849,History,Meet particularly.,2024-09-11,pending,A, 
S09506,Math,Billion.,, Done ,B,Yes
S02513,Science,Allow crime reduce.,2025-02-01,✔,C-,No
S00276,Science,Authority improve.,2024-12-19,pending,D,Yes
S00082,History,Effect.,,✔,B-,No
S02937,Geography,Dark course consumer central.,2024-09-27,❌,B-, 
S11201,English,Tv they.,2024-12-23,✅,C,No
S03836,Arabic,Process teach tend.,2024-11-06, Done ,F,No
S08616,History,Success area society.,2024-12-12, Done ,F,No
S08745,Arabic,Remember national soldier.,2025-02-28,not done,A,Yes
S07795,Science,Wish few.,, Done ,F,Yes
S07228,Science,Offer seem example.,2025-01-15,pending,C,No
S10358,History,Reach with.,,not done,C-, 
S05284,Science,Foot training.,,pending,C-,Yes
S01702,Geography,Respond explain table.,2025-03-04,✅,A,No
S07915,Arabic,Wish now might page.,2024-12-31,pending,F, 
S04361,Geography,Relate could.,2024-12-15,❌,F,Yes
S05377,Science,Office statement old.,2025-01-02,pending,F, 
S03240,Math,Down huge.,,✔,B, 
S11162,Geography,Clear training day.,,not done,B,Yes
S02001,Arabic,Easy thing interest.,,✅,D, 
S08645,Geography,Yes anyone threat.,2024-12-03,❌,B-,Yes
S09922,Math,Any turn national.,2024-11-26,❌,A+, 
S10589,History,Necessary else hold.,2025-01-16,not done,F,No
S05646,History,Business tough.,2025-01-05,✔,F,Yes
S06948,Math,Sure sometimes.,2024-11-26,pending,A+,Yes
S07809,Science,Factor speech.,,not done,C-,No
S01118,History,Democratic six image.,2024-09-12,pending,D,No
S02673,History,Small almost.,2025-03-01,✔,A, 
S06858,Science,Yeah home.,2025-02-06,❌,B,No
S04294,Arabic,Model instead item.,2024-10-20,not done,D,No
S00513,English,Specific they.,2024-12-27,pending,A, 
S06534,Geography,Pressure herself probably.,2024-12-10,❌,C-,Yes
S10146,Math,To minute.,2025-01-09,✔,C-,No
S00047,Geography,Office during.,2024-11-06,❌,B,Yes
S12119,Math,Recent.,2024-12-16,❌,B,Yes
S05731,Arabic,Control together.,2025-03-07,❌,C-,No
S02853,Arabic,Nothing into.,2025-01-03,not done,C-, 
S11222,Arabic,Thus how deep.,, Done ,F,No
S04980,Arabic,Development event.,2025-02-22,✔,C, 
S03660,Science,Likely.,,pending,C-,No
S08126,Science,You dream.,2024-11-05,❌,F,Yes
S04649,Arabic,Clear but.,,✔,B, 
S10361,Arabic,Ball range accept girl.,,not done,B, 
