student_id,date,subject,attendance_status
S05095,2024-08-01,English,absnt
S04582,2025-02-06,Geography,Absent
S03011,2024-12-17,History,absnt
S05949,2024-10-20,History,PRESENT 
S11157,2024-09-28,Arabic, late
S11603,2024-10-08,History,PRESENT 
S04749,2025-01-25,Arabic,left early
S00297,2025-02-02,Geography,absnt
S09142,2024-07-27,English,Absent
S11150,2024-08-04,Arabic, late
S09593,2024-05-30,Math, late
S12155,2024-03-29,Science, late
S02214,2024-08-27,English,left early
S11045,2025-02-22,Geography,left early
S10613,2024-11-14,Arabic,Absent
S05643,2025-01-08,English,PRESENT 
S10903,2024-07-14,Arabic,left early
S07054,2025-02-15,History,absnt
S04049,2024-08-11,History,absnt
S06913,2024-03-22,Science,excused
S07945,2025-02-20,Math, late
S02686,2024-09-15,English,left early
S01338,2024-10-29,Geography,Absent
S06642,2024-12-19,Science,absnt
S01909,2025-02-28,Geography,Absent
S07136,2024-09-18,History,Present
S09470,2024-12-09,Arabic,PRESENT 
S04910,2024-10-04,History,PRESENT 
S10748,2024-04-28,English,absnt
S02980,2024-09-06,Arabic, late
S07184,2024-07-03,Math,excused
S03623,2025-01-06,Geography,Absent
S08322,2024-04-24,Science,Present
S03083,2024-07-29,Geography,absnt
S00064,2025-02-22,Arabic,left early
S09536,2024-04-21,Geography,PRESENT 
S04362,2024-08-05,Math,Absent
S08738,2024-04-09,Geography,left early
S08741,2024-06-24,Geography,Absent
S07433,2024-04-01,Math,excused
S02257,2024-03-18,Science,absnt
S05534,2024-05-14,Science,Absent
S01330,2025-01-05,History,excused
S01050,2025-01-15,Arabic, late
S12056,2024-11-01,Arabic,Present
S07089,2024-09-17,History,Absent
S09591,2024-10-25,Science,absnt
S01727,2024-05-29,History,Late
S11145,2025-02-15,Arabic,PRESENT 
S05017,2024-11-18,Arabic,excused
S05846,2025-01-31,History, late
S03298,2024-07-24,English, late
S10323,2024-04-20,History,Absent
S11225,2025-01-22,Arabic,absnt
S00655,2024-03-16,English,excused
S04209,2024-06-23,Geography,Late
S03218,2024-09-13,English,excused
S03225,2024-03-24,Geography, late
S03989,2024-06-18,Math,Absent
S03496,2024-09-18,Geography,left early
S04873,2024-12-31,English,PRESENT 
S09133,2024-06-02,Math,Absent
S09030,2024-04-19,Arabic, late
S07406,2024-12-12,Math, late
S09253,2024-08-14,Geography,Late
S00864,2024-08-05,Geography,Present
S10402,2024-09-30,Arabic, late
S03222,2024-08-09,Math,absnt
S02855,2024-04-12,Math,absnt
S00953,2024-10-19,Math,Present
S01788,2024-08-07,Arabic,PRESENT 
S07543,2024-07-24,History, late
S04351,2025-01-26,English, late
S03272,2024-10-29,Geography, late
S06431,2024-10-23,Science,Late
S00719,2024-12-27,Arabic,Present
S07849,2024-09-10,English, late
S09545,2024-10-11,Geography, late
S08631,2024-10-20,Arabic,PRESENT 
S01291,2024-06-04,Geography,absnt
S10881,2024-08-09,Math,PRESENT 
S01628,2024-06-12,Science,Late
S05225,2024-04-27,Math,PRESENT 
S11518,2024-12-11,History,Late
S10077,2024-05-06,Geography,absnt
S07370,2025-01-22,Math, late
S04248,2024-08-08,English,Absent
S10480,2024-05-12,Math,Absent
S00787,2025-03-03,English,Late
S00696,2024-07-04,English,absnt
S08335,2024-04-26,Geography,PRESENT 
S09495,2024-06-28,Math,left early
S11730,2024-08-28,Math,Absent
S03281,2024-06-05,History,Present
S02714,2024-12-09,Geography,excused
S02024,2025-02-28,History,Present
S02303,2024-08-17,Math, late
S01991,2025-02-18,Science,PRESENT 
S00826,2024-04-18,Arabic,absnt
S07366,2024-04-11,English,excused
S09528,2024-03-31,History,PRESENT 
S10959,2024-11-16,History,absnt
S03455,2024-04-03,History,absnt
S01691,2024-03-30,Math,Late
S08279,2024-10-04,Arabic,PRESENT 
S06128,2024-11-15,Geography, late
S04944,2024-08-05,Arabic,Present
S02567,2024-05-10,Math,absnt
S07612,2024-06-21,Science,left early
S03880,2024-10-09,English,left early
S07154,2024-09-21,English,excused
S04758,2024-06-25,Arabic,Absent
S04546,2024-12-01,History,PRESENT 
S04639,2024-04-03,English,Late
S05402,2024-09-19,Geography,Absent
S01940,2024-10-06,History,absnt
S06924,2025-03-09,Math,absnt
S01355,2024-11-15,History, late
S06104,2025-02-26,History,Late
S04176,2024-08-26,Arabic,PRESENT 
S04401,2024-07-19,English,Late
S07542,2024-07-02,Science,Present
S07282,2024-08-15,Science,Late
S06733,2024-07-22,Geography,Late
S10346,2024-03-26,Science,Late
S12079,2024-09-10,Math,left early
S00694,2024-09-19,Science, late
S02117,2025-01-30,Arabic, late
S07359,2024-04-25,History,left early
S03397,2025-01-16,English,Absent
S04452,2024-09-10,Arabic,absnt
S03983,2024-08-31,Arabic,Present
S02515,2024-08-06,History,PRESENT 
S04208,2024-07-05,Science,PRESENT 
S08449,2025-01-29,Science,left early
S07811,2024-09-02,Math,Late
S04005,2024-12-25,Science, late
S06138,2025-02-19,Arabic,Late
S04336,2024-08-30,Geography,excused
S11578,2024-04-10,History,Present
S02684,2024-05-02,Science,Absent
S07597,2025-01-11,Science,absnt
S01697,2025-02-04,Arabic, late
S02289,2024-04-30,Science, late
S01741,2025-01-11,Math, late
S02473,2024-10-23,English,Present
S03239,2024-03-10,Geography,Present
S10573,2024-11-01,Math,Present
S01278,2025-02-09,Math,Late
S07295,2024-07-06,History,left early
S01257,2025-02-10,Science,excused
S06370,2024-05-25,Arabic,left early
S07319,2024-08-15,Science,Late
S08139,2024-04-16,Science,PRESENT 
S01644,2024-07-29,History,PRESENT 
S03631,2024-04-28,English,PRESENT 
S10685,2024-05-06,Geography,excused
S00429,2025-01-15,Science,excused
S02888,2024-04-01,Geography,Absent
S08629,2024-06-21,History,left early
S05527,2024-07-07,Geography,Present
S10896,2025-02-28,Science,left early
S05458,2025-01-04,English,Late
S08246,2024-05-24,Science,PRESENT 
S00354,2024-08-31,History,left early
S02837,2024-11-29,History,Absent
S09501,2024-10-31,Math,left early
S01517,2024-04-02,Science,excused
S04888,2024-11-10,Math,Late
S04477,2024-07-29,Math, late
S00552,2024-09-10,Arabic,excused
S09198,2024-05-21,Arabic,excused
S08826,2024-07-23,English,excused
S06440,2024-12-19,Arabic,Present
S11580,2024-11-13,Math,absnt
S05927,2024-10-10,Math,absnt
S07891,2024-12-31,Math,Present
S03372,2024-10-31,History,excused
S03234,2025-01-06,Geography, late
S05872,2024-09-24,History,Present
S05141,2024-05-10,Science, late
S06106,2025-01-20,Math,left early
S09563,2024-04-14,Science,Present
S11285,2025-02-07,History,Late
S07040,2024-09-22,Geography,left early
S00905,2025-01-22,Arabic,left early
S04102,2025-03-05,English, late
S01683,2025-02-12,Science,PRESENT 
S09443,2024-10-01,English,Absent
S09540,2024-08-05,History,Absent
S05869,2024-12-04,Science, late
S01674,2024-04-01,Science,absnt
S02768,2024-11-14,Math,Present
S07361,2024-08-07,History,absnt
S09947,2024-12-06,English,Present
S09006,2024-12-27,English,PRESENT 
S05838,2024-07-13,Math,Late
S07253,2024-07-22,History,left early
S02231,2024-10-04,Geography,left early
S02689,2024-11-26,Geography,Absent
S01377,2024-07-25,Math, late
S01433,2024-04-20,Geography, late
S07623,2025-02-11,Geography,Present
S02055,2024-06-03,History,Absent
S04877,2024-07-01,English,PRESENT 
S05011,2024-07-06,History,PRESENT 
S04893,2024-09-07,Arabic,Late
S10088,2025-01-05,History,PRESENT 
S10101,2024-12-18,Geography,Late
S01739,2024-06-23,Arabic,Late
S05938,2024-12-10,Arabic,Absent
S03579,2024-06-14,History,PRESENT 
S06216,2024-07-24,Science, late
S00924,2025-01-18,Arabic,absnt
S09229,2024-05-20,English,Late
S11691,2024-04-30,English,Present
S03360,2024-10-30,Arabic,PRESENT 
S03070,2025-01-28,English,Absent
S03453,2024-03-31,Geography,PRESENT 
S03692,2024-09-28,Science,left early
S03209,2024-08-15,Math, late
S02501,2025-01-20,Math,Absent
S05785,2024-09-17,Science,Absent
S11419,2024-11-08,Math,left early
S08515,2024-09-22,Science,left early
S04187,2024-10-12,Geography,Present
S05426,2024-11-16,Geography,PRESENT 
S08770,2024-10-11,History,absnt
S00277,2024-05-07,Geography,Present
S02485,2024-06-01,Geography,excused
S03905,2024-06-15,History,absnt
S09429,2024-11-27,Science, late
S01631,2024-10-20,History,Late
S08318,2024-09-23,History,PRESENT 
S11699,2024-11-26,Science,Present
S07890,2024-07-09,Arabic,Late
S06493,2024-09-12,English,Absent
S06221,2024-12-03,Math,Absent
S02069,2024-03-18,English,absnt
S00226,2024-12-11,Geography,left early
S00574,2024-05-18,English,Present
S00303,2024-09-19,Geography,Present
S11551,2024-11-29,English, late
S02946,2025-02-18,Math,Absent
S03654,2024-08-27,English,absnt
S00825,2024-12-11,Arabic, late
S10514,2024-12-16,Arabic, late
S03276,2024-08-22,Arabic,Late
S08384,2024-08-21,History,Present
S03740,2024-10-13,History,Absent
S08079,2024-10-03,Math,Present
S03571,2025-02-15,Math,excused
S02985,2024-08-04,Arabic,Absent
S04705,2024-10-23,History,PRESENT 
S10562,2024-09-06,English, late
S06651,2024-05-30,Geography,left early
S07802,2025-02-28,English,excused
S06815,2024-07-05,English,Late
S10834,2024-09-17,Geography,absnt
S07166,2025-02-04,Geography,absnt
S04019,2024-07-22,History,Late
S05321,2025-02-07,History, late
S00850,2024-05-31,Arabic, late
S02203,2024-11-28,History, late
S09824,2025-03-02,History,left early
S02908,2025-01-20,English,Present
S08889,2024-07-18,Math,Absent
S10985,2024-08-03,Science,Late
S09678,2024-07-06,Math,PRESENT 
S04737,2024-12-22,Math,left early
S07462,2024-04-17,History,excused
S12107,2024-03-17,Math,left early
S08533,2024-08-12,Math,Absent
S02215,2024-08-26,Math,Absent
S00984,2024-06-27,Science,Late
S10689,2025-01-30,Arabic,Present
S03122,2024-12-12,Math,PRESENT 
S08755,2024-07-08,English,excused
S00778,2024-07-08,Geography,Late
S01845,2024-03-19,English,Present
S02627,2025-02-18,Geography,Absent
S08198,2024-08-27,Science,excused
S09061,2024-06-26,Arabic, late
S04623,2024-11-13,Math,Absent
S11245,2024-07-07,Arabic,Absent
S01123,2025-02-28,Geography,Present
S06346,2024-11-09,Science,PRESENT 
S09052,2024-09-01,Math,Present
S09272,2025-01-12,Math,PRESENT 
S12024,2024-12-04,Math,absnt
S12124,2024-12-12,History,PRESENT 
S04588,2024-07-16,Science, late
S01969,2024-11-05,Geography,excused
S10933,2024-06-30,Math,absnt
S09163,2024-07-12,Math,Absent
S08653,2025-01-25,Math,Late
S09102,2024-06-28,English,excused
S07472,2024-07-15,Geography,Present
S00856,2024-05-17,Arabic,left early
S04659,2024-06-15,History, late
S02650,2024-06-04,Arabic,PRESENT 
S10702,2024-08-10,Arabic,left early
S06492,2025-01-30,Math,Absent
S07715,2024-05-22,Arabic,Present
S00006,2025-01-03,Geography,Late
S10167,2024-09-05,Science,excused
S08858,2024-07-27,Geography,Absent
S09735,2025-01-11,Science, late
S08399,2025-01-22,Science,left early
S00889,2025-02-28,Arabic,Late
S05758,2024-11-19,Geography,absnt
S10657,2024-12-29,History,Present
S03481,2024-12-27,Math,Late
S02201,2025-02-26,Math,Present
S10843,2024-12-18,Math,Absent
S05012,2024-04-09,Arabic,Absent
S12052,2024-12-08,Arabic,excused
S04390,2024-05-07,English,Present
S06385,2024-10-02,History,absnt
S01080,2024-05-22,Science,left early
S06653,2025-01-04,Arabic,Present
S04692,2024-08-07,Arabic,Absent
S04435,2024-04-04,Math, late
S09640,2024-04-20,Geography,absnt
S03316,2024-04-22,Math,PRESENT 
S08887,2024-06-24,Arabic,PRESENT 
S02463,2024-08-19,English, late
S06155,2025-01-26,History,Present
S00614,2024-11-01,Geography, late
S02555,2024-12-27,Math,excused
S10904,2024-07-17,History,Absent
S08819,2024-06-23,Math,PRESENT 
S02333,2024-10-02,History,PRESENT 
S08668,2025-01-04,Arabic,absnt
S02966,2024-12-16,Arabic,PRESENT 
S05153,2025-01-23,Science,Present
S07257,2024-11-12,Geography,left early
S02199,2025-01-26,Science,PRESENT 
S01797,2025-01-19,Math,Present
S03973,2024-12-18,Math,absnt
S05134,2024-08-18,History,PRESENT 
S00321,2024-06-19,Geography,absnt
S05496,2024-08-31,Math,excused
S07502,2024-10-17,Math,Present
S01725,2024-09-09,History,Absent
S09149,2024-03-25,Geography,absnt
S07288,2024-11-02,Science,absnt
S02998,2024-10-20,English,left early
S04123,2024-11-26,Geography,left early
S04033,2024-07-17,Math,PRESENT 
S06482,2025-02-02,Science,absnt
S01850,2024-03-22,Science,absnt
S10332,2024-12-04,Arabic,PRESENT 
S07210,2024-06-25,Geography,Late
S11447,2024-07-30,Arabic,absnt
S04414,2024-03-21,Arabic,PRESENT 
S09109,2024-07-20,English,Present
S04894,2025-01-15,Arabic, late
S04358,2025-03-02,English, late
S03270,2025-02-15,English,PRESENT 
S00995,2024-12-29,English,PRESENT 
S08661,2024-12-31,History,PRESENT 
S11155,2025-01-06,History,Late
S10500,2024-11-01,Math,Absent
S07776,2024-08-30,English,left early
S02681,2024-04-01,History,Present
S02014,2025-02-09,History,left early
S10255,2024-05-18,Arabic,left early
S08055,2024-09-06,Math,PRESENT 
S02695,2024-10-26,History,PRESENT 
S06927,2025-02-07,History,Late
S07203,2025-02-14,Arabic,left early
S00884,2024-06-10,English,left early
S07290,2024-07-30,History, late
S08704,2025-02-21,Geography,Present
S06555,2024-10-07,Arabic,Absent
S02717,2024-07-14,English,Late
S04954,2024-04-13,Geography,excused
S01384,2024-07-10,Geography,Present
S07638,2024-08-28,History,excused
S10912,2025-02-23,Science,Absent
S07369,2024-04-03,Math,left early
S05929,2024-09-14,Arabic,PRESENT 
S09652,2024-07-17,Geography,Absent
S03459,2024-12-02,Geography,left early
S10803,2024-07-05,English,PRESENT 
S06326,2024-12-09,Geography,Late
S10715,2025-01-23,Geography,excused
S10204,2025-02-18,Science, late
S01202,2025-01-11,Arabic,Present
S03895,2024-11-30,English,excused
S01032,2024-07-21,Science,absnt
S09405,2024-06-06,English,Late
S05712,2024-06-07,Science,PRESENT 
S01055,2025-03-02,History,absnt
S11443,2025-03-04,Geography,Late
S02962,2024-09-29,Science,left early
S10380,2024-06-10,History,Present
S06184,2025-01-19,Science, late
S10784,2024-09-19,Math, late
S01340,2024-12-02,History,Present
S06802,2024-10-29,History,Late
S11687,2024-04-21,Math,absnt
S08717,2024-10-12,English,PRESENT 
S11895,2024-06-20,Arabic,PRESENT 
S11169,2024-09-02,Arabic,Present
S07647,2024-08-12,Math,left early
S03530,2024-12-20,English,Absent
S04453,2024-07-26,Science,Late
S08031,2024-04-22,History,Late
S08995,2024-09-18,Arabic, late
S02535,2024-04-09,Science,left early
S07918,2024-07-28,Math,Absent
S08154,2024-08-20,Science,Late
S11201,2024-12-10,Math, late
S09189,2024-09-02,History,excused
S05128,2025-01-08,History,Late
S03723,2025-01-08,History,Present
S01833,2024-09-04,Arabic,Absent
S00890,2025-03-03,Science,Present
S03990,2024-08-30,Math,excused
S01994,2024-08-04,Math,Late
S11832,2024-05-01,English,absnt
S11654,2024-09-28,Math,left early
S01976,2025-02-04,Math,left early
S10800,2025-02-02,History,excused
S11111,2024-04-23,Math,left early
S06619,2024-03-22,Math,left early
S04182,2024-11-08,Science,PRESENT 
S05275,2025-01-11,Arabic,Absent
S03404,2024-08-19,History, late
S06546,2024-09-04,English,excused
S05533,2024-09-01,Science,PRESENT 
S07682,2024-09-23,Geography,absnt
S04789,2024-12-13,Science, late
S11159,2025-01-09,Math,excused
S00397,2025-01-21,History,PRESENT 
S10789,2024-03-09,History,left early
S11060,2025-02-21,English,excused
S00320,2024-10-28,Arabic,absnt
S01428,2024-12-04,Math,left early
S09711,2024-12-26,Math,excused
S00080,2024-04-17,Geography,left early
S04658,2024-06-15,Math,Present
S03419,2024-04-01,Science,Late
S07480,2025-02-20,Arabic,excused
S00298,2024-07-25,History,excused
S08181,2024-07-12,Arabic,Late
S07558,2024-06-07,Geography,Absent
S00922,2025-02-25,Arabic,Absent
S01172,2024-06-20,English,absnt
S11077,2025-03-08,English,Present
S09264,2024-11-10,English,Late
S11330,2024-03-20,Math,PRESENT 
S10669,2024-09-22,Math,Late
S08058,2024-06-06,History,PRESENT 
S09745,2024-04-06,History,Late
S09774,2024-06-20,Geography,left early
S00900,2024-04-07,History,Present
S11523,2024-06-29,English,Absent
S04344,2025-02-13,Science,absnt
S11739,2024-12-21,Arabic,excused
S03933,2024-07-05,Science, late
S04793,2024-04-12,English,Late
S11901,2024-07-18,English,PRESENT 
S11455,2025-02-03,Geography,left early
S02195,2024-12-24,History,Absent
S07148,2024-08-21,Math,PRESENT 
S01272,2024-04-13,Geography,Present
S05884,2025-02-04,Geography,left early
S07644,2024-08-18,Math,Present
S04663,2024-12-28,Geography,excused
S07588,2024-12-11,Science,absnt
S00707,2025-03-01,Geography,Present
S00272,2024-08-19,Science,excused
S03687,2025-02-13,Math, late
S01214,2024-12-16,History,Absent
S00422,2024-11-30,History, late
S02957,2025-01-29,English,left early
S01132,2024-03-21,History,absnt
S10780,2024-04-01,History,PRESENT 
S07943,2024-08-03,Geography,excused
S10383,2024-11-13,Science,Late
S03879,2025-02-25,History,PRESENT 
S10779,2024-07-10,English,PRESENT 
S08222,2024-07-11,Arabic,Present
S09005,2024-12-22,Geography,absnt
S09953,2024-09-02,Geography,left early
S08537,2025-03-06,Science,left early
S02280,2024-09-11,Arabic,Late
S01116,2024-12-22,History,left early
S12150,2024-12-28,Math,Absent
S06021,2024-04-18,Geography, late
S07244,2024-05-27,Arabic,excused
S03802,2024-05-03,Arabic,excused
S04044,2024-08-25,English,left early
S04963,2024-04-13,Math,Present
S06838,2024-07-17,History, late
S06241,2024-11-11,History, late
S04393,2024-09-15,English,Present
S06726,2024-05-30,English,PRESENT 
S10316,2024-03-19,English,Present
S11199,2024-11-03,English,Absent
S02564,2024-06-20,History, late
S05964,2024-04-09,Science,PRESENT 
S06611,2024-08-25,History,Late
S04360,2024-12-05,History,absnt
S06576,2024-04-11,Math,left early
S03403,2024-06-30,Science,absnt
S06627,2024-09-22,History,Late
S00800,2024-07-16,Math,absnt
S08658,2024-09-16,Geography,absnt
S09067,2025-01-09,Math,left early
S09508,2024-07-14,Math,Present
S02747,2025-01-12,Math,Present
S02106,2024-05-04,Geography, late
S07892,2024-09-18,English,excused
S07512,2024-03-26,Arabic,Absent
S03508,2024-12-14,History,PRESENT 
S03758,2024-12-04,Geography,Present
S07932,2024-06-15,English,left early
S11223,2025-02-09,Geography, late
S01052,2024-12-08,Science,Absent
S05266,2024-08-04,Math,Late
S12095,2024-07-02,Math,absnt
S06124,2024-07-31,Arabic,Present
S05727,2024-11-02,History,Late
S01870,2024-07-21,English,Late
S02844,2024-09-21,History,left early
S08193,2024-04-26,Arabic,Present
S02283,2024-08-25,Geography,Absent
S06751,2024-08-05,Science,PRESENT 
S01947,2025-03-07,Arabic,left early
S09692,2024-11-08,Geography,Late
S06881,2024-05-16,Arabic, late
S03065,2025-02-24,Science,PRESENT 
S04487,2024-09-09,History,excused
S03705,2024-09-10,Geography,Absent
S04575,2024-03-15,History,Present
S02461,2025-03-02,History,absnt
S10022,2024-04-05,Arabic, late
S05914,2024-06-02,Math,Absent
S00657,2024-06-30,Arabic,Late
S08148,2024-06-05,Geography,excused
S05340,2024-12-08,History, late
S05739,2024-11-21,English,Present
S10990,2025-01-15,English, late
S02080,2024-03-15,Math,Late
S07905,2024-09-19,Arabic,excused
S01545,2025-01-04,Geography,left early
S03191,2024-07-27,Arabic,Present
S02846,2024-04-09,Geography,absnt
S10382,2024-05-24,Arabic,excused
S09665,2024-04-27,Math,Absent
S04328,2024-03-27,Arabic,Late
S08776,2024-07-06,History,Late
S11522,2024-08-22,Math,left early
S04455,2024-09-13,English,PRESENT 
S07156,2025-02-28,Math,absnt
S10489,2024-06-18,English,excused
S01260,2025-03-03,Geography,left early
S11958,2024-05-08,English,Late
S04426,2024-06-01,Math,Late
S00148,2024-05-31,Math,absnt
S04192,2024-03-28,Math,Present
S11448,2024-09-28,Math,absnt
S04596,2024-12-25,Arabic,absnt
S10377,2025-01-23,History,excused
S11744,2024-04-15,English,Present
S08260,2024-08-27,Arabic,PRESENT 
S11528,2024-12-19,Arabic,Present
S07719,2025-01-27,History,excused
